,time,posEst_J_0,posEst_J_1,posEst_J_2,velEst_J_0,velEst_J_1,velEst_J_2,angRateEst_LI_L_0,angRateEst_LI_L_1,angRateEst_LI_L_2
82,41.0,-1482740.4086082499,6602371.220717796,1191889.5500754998,-7471.20312925949,-1663.417860433927,-60.08976593265196,0.0,-0.0010920061223763315,0.0
83,41.5,-1486475.5539105674,6601537.483712107,1191859.1390506923,-7470.289839910784,-1667.4738395969512,-60.82204320064488,0.0,-0.0010920071439410306,0.0
84,42.0,-1490210.241421008,6600701.718973991,1191828.3618967794,-7469.374256254248,-1671.5293040218194,-61.55430133438269,0.0,-0.0010920081655052577,0.0
85,42.5,-1493944.4699925634,6599863.9267614605,1191797.2186234437,-7468.45637858168,-1675.584252425984,-62.28654010221882,0.0,-0.0010920091870689978,0.0
86,43.0,-1497678.2384783719,6599024.107333166,1191765.7092404845,-7467.536207185644,-1679.6386835270741,-63.018759272513954,0.0,-0.0010920102086322367,0.0
87,43.5,-1501411.5457317182,6598182.260948399,1191733.833757816,-7466.613742359472,-1683.6925960428969,-63.750958613636115,0.0,-0.0010920112301949616,0.0
88,44.0,-1505144.3906060343,6597338.387867094,1191701.5921854689,-7465.68898439726,-1687.7459886914369,-64.48313789396076,0.0,-0.0010920122517571555,0.0
89,44.5,-1508876.7719548994,6596492.488349826,1191668.984533589,-7464.761933593874,-1691.7988601908573,-65.21529688187086,0.0,-0.001092013273318807,0.0
90,45.0,-1512608.6886320405,6595644.56265781,1191636.0108124388,-7463.832590244944,-1695.8512092595006,-65.94743534575697,0.0,-0.0010920142948799008,0.0
91,45.5,-1516340.139491333,6594794.611052902,1191602.6710323957,-7462.900954646867,-1699.903034615888,-66.67955305401736,0.0,-0.0010920153164404246,0.0
92,46.0,-1520071.1233868008,6593942.6337976,1191568.9652039534,-7461.967027096806,-1703.9543349787207,-67.41164977505805,0.0,-0.0010920163380003611,0.0
93,46.5,-1523801.6391726166,6593088.63115504,1191534.8933377215,-7461.030807892691,-1708.0051090668806,-68.14372527729293,0.0,-0.0010920173595596982,0.0
94,47.0,-1527531.6857031027,6592232.6033890005,1191500.455444425,-7460.092297333216,-1712.05535559943,-68.87577932914381,0.0,-0.0010920183811184215,0.0
95,47.5,-1531261.261832731,6591374.550763899,1191465.6515349052,-7459.151495717842,-1716.1050732956126,-69.60781169904055,0.0,-0.001092019402676517,0.0
96,48.0,-1534990.3664161237,6590514.473544795,1191430.4816201185,-7458.208403346796,-1720.154260874854,-70.33982215542113,0.0,-0.001092020424233971,0.0
97,48.5,-1538718.998308053,6589652.371997386,1191394.9457111375,-7457.263020521071,-1724.2029170567616,-71.07181046673172,0.0,-0.001092021445790768,0.0
98,49.0,-1542447.1563634425,6588788.246388013,1191359.0438191507,-7456.315347542422,-1728.251040561126,-71.80377640142676,0.0,-0.0010920224673468951,0.0
99,49.5,-1546174.839437367,6587922.096983652,1191322.775955462,-7455.365384713375,-1732.2986301079206,-72.5357197279691,0.0,-0.001092023488902337,0.0
100,50.0,-1549902.0463850526,6587053.924051923,1191286.142131491,-7454.413132337215,-1736.3456844173027,-73.26764021483,0.0,-0.0010920245104570814,0.0
101,50.5,-1553628.7760618778,6586183.727861085,1191249.1423587739,-7453.458590717997,-1740.3922022096133,-73.9995376304893,0.0,-0.0010920255320111126,0.0
102,51.0,-1557355.0273233734,6585311.508680035,1191211.7766489615,-7452.50176016054,-1744.4381822053786,-74.73141174343547,0.0,-0.0010920265535644175,0.0
103,51.5,-1561080.7990252227,6584437.266778313,1191174.0450138212,-7451.542640970425,-1748.4836231253091,-75.46326232216568,0.0,-0.0010920275751169818,0.0
104,52.0,-1564806.0900232627,6583561.002426094,1191135.9474652358,-7450.5812334540005,-1752.5285236903014,-76.1950891351859,0.0,-0.0010920285966687915,0.0
105,52.5,-1568530.8991734833,6582682.715894198,1191097.484015204,-7449.61753791838,-1756.5728826214379,-76.92689195101099,0.0,-0.0010920296182198301,0.0
106,53.0,-1572255.225332029,6581802.407454079,1191058.6546758402,-7448.651554671438,-1760.6166986399876,-77.65867053816477,0.0,-0.0010920306397700888,0.0
107,53.5,-1575979.0673551983,6580920.077377833,1191019.4594593742,-7447.683284021818,-1764.659970467406,-78.39042466518015,0.0,-0.0010920316613195473,0.0
108,54.0,-1579702.4240994444,6580035.725938195,1190979.898378152,-7446.712726278924,-1768.7026968253367,-79.12215410059916,0.0,-0.0010920326828681955,0.0
109,54.5,-1583425.2944213757,6579149.35340854,1190939.971444635,-7445.739881752925,-1772.7448764356104,-79.85385861297307,0.0,-0.0010920337044160189,0.0
110,55.0,-1587147.6771777559,6578260.960062878,1190899.6786714003,-7444.764750754755,-1776.7865080202469,-80.58553797086245,0.0,-0.0010920347259630026,0.0
111,55.5,-1590869.5712255046,6577370.546175864,1190859.0200711412,-7443.787333596113,-1780.8275903014542,-81.31719194283728,0.0,-0.001092035747509132,0.0
112,56.0,-1594590.9754216978,6576478.112022786,1190817.995656666,-7442.807630589458,-1784.8681220016301,-82.04882029747704,0.0,-0.001092036769054395,0.0
113,56.5,-1598311.8886235678,6575583.657879575,1190776.6054408995,-7441.825642048016,-1788.908101843362,-82.78042280337075,0.0,-0.0010920377905987752,0.0
114,57.0,-1602032.309688504,6574687.184022798,1190734.8494368815,-7440.841368285774,-1792.9475285494273,-83.51199922911712,0.0,-0.00109203881214226,0.0
115,57.5,-1605752.2374740536,6573788.690729662,1190692.727657768,-7439.854809617484,-1796.9864008427944,-84.2435493433246,0.0,-0.001092039833684835,0.0
116,58.0,-1609471.670837921,6572888.17827801,1190650.24011683,-7438.865966358661,-1801.0247174466228,-84.97507291461145,0.0,-0.001092040855226486,0.0
117,58.5,-1613190.608637969,6571985.646946328,1190607.3868274551,-7437.8748388255835,-1805.0624770842637,-85.70656971160584,0.0,-0.001092041876767199,0.0
118,59.0,-1616909.0497322187,6571081.097013734,1190564.167803146,-7436.881427335292,-1809.0996784792603,-86.43803950294597,0.0,-0.0010920428983069602,0.0
119,59.5,-1620626.9929788506,6570174.528759991,1190520.5830575211,-7435.885732205589,-1813.1363203553485,-87.16948205728012,0.0,-0.001092043919845754,0.0
120,60.0,-1624344.4372362038,6569265.942465493,1190476.6326043147,-7434.8877537550425,-1817.1724014364572,-87.90089714326672,0.0,-0.0010920449413835678,0.0
121,60.5,-1628061.3813627777,6568355.338411279,1190432.3164573766,-7433.887492302982,-1821.2079204467088,-88.63228452957448,0.0,-0.0010920459629203882,0.0
122,61.0,-1631777.8242172312,6567442.7168790195,1190387.6346306722,-7432.884948169497,-1825.24287611042,-89.36364398488244,0.0,-0.0010920469844561994,0.0
123,61.5,-1635493.764658384,6566528.078151027,1190342.5871382828,-7431.880121675444,-1829.2772671521018,-90.09497527788008,0.0,-0.0010920480059909876,0.0
124,62.0,-1639209.2015452166,6565611.42251025,1190297.1739944052,-7430.873013142436,-1833.31109229646,-90.82627817726738,0.0,-0.0010920490275247404,0.0
125,62.5,-1642924.1337368705,6564692.750240274,1190251.3952133518,-7429.863622892854,-1837.3443502683958,-91.55755245175494,0.0,-0.001092050049057441,0.0
126,63.0,-1646638.5600926487,6563772.061625323,1190205.2508095508,-7428.851951249838,-1841.3770397930068,-92.28879787006403,0.0,-0.0010920510705890773,0.0
127,63.5,-1650352.4794720167,6562849.356950259,1190158.7407975458,-7427.8379985372885,-1845.4091595955863,-93.0200142009267,0.0,-0.001092052092119635,0.0
128,64.0,-1654065.8907346015,6561924.636500579,1190111.865191996,-7426.821765079871,-1849.4407084016248,-93.75120121308584,0.0,-0.001092053113649099,0.0
129,64.5,-1657778.7927401937,6560997.90056242,1190064.6240076767,-7425.803251203009,-1853.47168493681,-94.48235867529529,0.0,-0.001092054135177458,0.0
130,65.0,-1661491.1843487462,6560069.149422552,1190017.0172594783,-7424.78245723289,-1857.5020879270278,-95.21348635631993,0.0,-0.0010920551567046935,0.0
131,65.5,-1665203.0644203757,6559138.383368388,1189969.044962407,-7423.759383496463,-1861.5319160983615,-95.94458402493576,0.0,-0.0010920561782307952,0.0
132,66.0,-1668914.431815363,6558205.602687972,1189920.7071315849,-7422.734030321436,-1865.5611681770938,-96.67565144992996,0.0,-0.0010920571997557475,0.0
133,66.5,-1672625.2853941529,6557270.807669987,1189872.003782249,-7421.706398036281,-1869.589842889706,-97.40668840010099,0.0,-0.0010920582212795358,0.0
134,67.0,-1676335.6240173546,6556333.998603754,1189822.9349297525,-7420.676486970227,-1873.6179389628796,-98.1376946442587,0.0,-0.0010920592428021478,0.0
135,67.5,-1680045.4465457427,6555395.175779227,1189773.500589564,-7419.644297453268,-1877.6454551234963,-98.86866995122439,0.0,-0.0010920602643235682,0.0
136,68.0,-1683754.7518402569,6554454.339487001,1189723.7007772676,-7418.609829816157,-1881.6723900986376,-99.5996140898309,0.0,-0.0010920612858437825,0.0
137,68.5,-1687463.5387620027,6553511.490018305,1189673.5355085633,-7417.573084390406,-1885.698742615587,-100.33052682892267,0.0,-0.001092062307362777,0.0
138,69.0,-1691171.806172252,6552566.627665004,1189623.004799266,-7416.534061508288,-1889.7245114018287,-101.06140793735591,0.0,-0.001092063328880538,0.0
139,69.5,-1694879.5529324429,6551619.752719599,1189572.108665307,-7415.492761502838,-1893.7496951850496,-101.79225718399857,0.0,-0.0010920643503970517,0.0
140,70.0,-1698586.7779041803,6550670.865475228,1189520.8471227328,-7414.449184707851,-1897.7742926931387,-102.52307433773052,0.0,-0.0010920653719123038,0.0
141,70.5,-1702293.4799492368,6549719.966225664,1189469.220187705,-7413.403331457879,-1901.7983026541879,-103.2538591674436,0.0,-0.0010920663934262794,0.0
142,71.0,-1705999.6579295525,6548767.055265318,1189417.2278765014,-7412.355202088237,-1905.8217237964925,-103.98461144204167,0.0,-0.001092067414938967,0.0
143,71.5,-1709705.3107072355,6547812.1328892335,1189364.870205515,-7411.304796934998,-1909.844554848552,-104.71533093044077,0.0,-0.0010920684364503495,0.0
144,72.0,-1713410.4371445621,6546855.199393092,1189312.1471912547,-7410.252116334997,-1913.8667945390698,-105.44601740156915,0.0,-0.0010920694579604146,0.0
145,72.5,-1717115.0361039776,6545896.255073209,1189259.0588503445,-7409.197160625824,-1917.8884415969544,-106.17667062436736,0.0,-0.0010920704794691474,0.0
146,73.0,-1720819.1064480965,6544935.3002265375,1189205.605199524,-7408.139930145832,-1921.9094947513195,-106.90729036778835,0.0,-0.0010920715009765341,0.0
147,73.5,-1724522.6470397029,6543972.335150665,1189151.7862556486,-7407.080425234133,-1925.9299527314843,-107.63787640079757,0.0,-0.001092072522482562,0.0
148,74.0,-1728225.6567417507,6543007.360143812,1189097.602035689,-7406.018646230597,-1929.9498142669747,-108.36842849237301,0.0,-0.001092073543987215,0.0
149,74.5,-1731928.1344173641,6542040.375504838,1189043.052556731,-7404.9545934758535,-1933.969078087523,-109.09894641150535,0.0,-0.001092074565490478,0.0
150,75.0,-1735630.0789298383,6541071.381533234,1188988.137835977,-7403.888267311289,-1937.9877429230685,-109.82942992719796,0.0,-0.0010920755869923404,0.0
151,75.5,-1739331.489142639,6540100.378529129,1188932.8578907435,-7402.819668079052,-1942.0058075037584,-110.55987880846709,0.0,-0.0010920766084927859,0.0
152,76.0,-1743032.363919404,6539127.366793283,1188877.212738464,-7401.748796122045,-1946.023270559948,-111.29029282434185,0.0,-0.001092077629991802,0.0
153,76.5,-1746732.7021239426,6538152.346627095,1188821.202396686,-7400.675651783933,-1950.0401308222008,-112.02067174386436,0.0,-0.0010920786514893737,0.0
154,77.0,-1750432.502620236,6537175.318332596,1188764.8268830734,-7399.600235409138,-1954.0563870212898,-112.75101533608982,0.0,-0.0010920796729854871,0.0
155,77.5,-1754131.7642724386,6536196.282212452,1188708.0862154055,-7398.522547342838,-1958.072037888197,-113.4813233700866,0.0,-0.001092080694480128,0.0
156,78.0,-1757830.4859448774,6535215.238569964,1188650.9804115766,-7397.442587930973,-1962.0870821541146,-114.21159561493633,0.0,-0.0010920817159732826,0.0
157,78.5,-1761528.666502053,6534232.187709066,1188593.5094895968,-7396.360357520237,-1966.1015185504452,-114.94183183973395,0.0,-0.0010920827374649364,0.0
158,79.0,-1765226.3048086392,6533247.129934328,1188535.6734675916,-7395.275856458084,-1970.1153458088027,-115.67203181358784,0.0,-0.0010920837589550754,0.0
159,79.5,-1768923.3997294847,6532260.065550951,1188477.472363802,-7394.189085092723,-1974.1285626610115,-116.40219530561988,0.0,-0.0010920847804436872,0.0
160,80.0,-1772619.950129612,6531270.994864775,1188418.906196584,-7393.100043773124,-1978.1411678391084,-117.13232208496555,0.0,-0.0010920858019307558,0.0
161,80.5,-1776315.954874219,6530279.918182269,1188359.9749844098,-7392.008732849011,-1982.1531600753424,-117.86241192077401,0.0,-0.0010920868234162676,0.0
162,81.0,-1780011.412828678,6529286.835810538,1188300.6787458663,-7390.915152670867,-1986.1645381021751,-118.59246458220815,0.0,-0.00109208784490021,0.0
163,81.5,-1783706.322858538,6528291.748057322,1188241.0174996562,-7389.819303589932,-1990.1753006522815,-119.32247983844475,0.0,-0.0010920888663825672,0.0
164,82.0,-1787400.6838295234,6527294.655230991,1188180.9912645975,-7388.721185958202,-1994.1854464585504,-120.05245745867451,0.0,-0.0010920898878633253,0.0
165,82.5,-1791094.4946075347,6526295.557640551,1188120.6000596238,-7387.620800128429,-1998.1949742540844,-120.78239721210213,0.0,-0.001092090909342472,0.0
166,83.0,-1794787.75405865,6525294.45559564,1188059.8439037837,-7386.518146454124,-2002.2038827722008,-121.51229886794643,0.0,-0.001092091930819991,0.0
167,83.5,-1798480.4610491237,6524291.349406533,1187998.7228162414,-7385.4132252895515,-2006.2121707464323,-122.24216219544043,0.0,-0.0010920929522958691,0.0
168,84.0,-1802172.614445388,6523286.239384132,1187937.2368162763,-7384.306036989735,-2010.219836910527,-122.9719869638314,0.0,-0.0010920939737700933,0.0
169,84.5,-1805864.2131140532,6522279.125839977,1187875.3859232836,-7383.196581910452,-2014.2268799984486,-123.70177294238098,0.0,-0.0010920949952426477,0.0
170,85.0,-1809555.2559219077,6521270.009086237,1187813.1701567734,-7382.084860408236,-2018.2332987443779,-124.43151990036527,0.0,-0.0010920960167135202,0.0
171,85.5,-1813245.7417359187,6520258.889435718,1187750.5895363714,-7380.9708728403775,-2022.2390918827123,-125.16122760707488,0.0,-0.0010920970381826957,0.0
172,86.0,-1816935.669423232,6519245.767201855,1187687.6440818186,-7379.854619564923,-2026.2442581480668,-125.89089583181503,0.0,-0.0010920980596501604,0.0
173,86.5,-1820625.0378511732,6518230.642698717,1187624.3338129714,-7378.736100940673,-2030.2487962752743,-126.62052434390567,0.0,-0.0010920990811159005,0.0
174,87.0,-1824313.8458872475,6517213.516241007,1187560.6587498013,-7377.615317327185,-2034.2527049993857,-127.35011291268152,0.0,-0.0010921001025799022,0.0
175,87.5,-1828002.0923991404,6516194.388144057,1187496.6189123953,-7376.49226908477,-2038.255983055671,-128.07966130749216,0.0,-0.001092101124042151,0.0
176,88.0,-1831689.7762547177,6515173.258723835,1187432.2143209558,-7375.366956574495,-2042.2586291796197,-128.80916929770214,0.0,-0.001092102145502633,0.0
177,88.5,-1835376.8963220266,6514150.128296939,1187367.4449958003,-7374.239380158183,-2046.2606421069402,-129.53863665269105,0.0,-0.0010921031669613342,0.0
178,89.0,-1839063.451469295,6513124.997180598,1187302.3109573617,-7373.10954019841,-2050.262020573562,-130.26806314185362,0.0,-0.00109210418841824,0.0
179,89.5,-1842749.4405649325,6512097.865692676,1187236.8122261884,-7371.977437058508,-2054.262763315635,-130.99744853459976,0.0,-0.0010921052098733382,0.0
180,90.0,-1846434.8624775314,6511068.734151666,1187170.9488229437,-7370.843071102563,-2058.26286906953,-131.72679260035468,0.0,-0.0010921062313266128,0.0
181,90.5,-1850119.7160758656,6510037.602876695,1187104.7207684068,-7369.706442695415,-2062.26233657184,-132.45609510855903,0.0,-0.001092107252778051,0.0
182,91.0,-1853804.0002288923,6509004.472187519,1187038.1280834712,-7368.567552202659,-2066.2611645593793,-133.18535582866883,0.0,-0.0010921082742276385,0.0
183,91.5,-1857487.7138057519,6507969.3424045285,1186971.1707891466,-7367.4263999906425,-2070.259351769185,-133.91457453015576,0.0,-0.0010921092956753618,0.0
184,92.0,-1861170.8556757679,6506932.213848743,1186903.8489065573,-7366.2829864264695,-2074.256896938517,-134.64375098250704,0.0,-0.0010921103171212052,0.0
185,92.5,-1864853.4247084481,6505893.086841813,1186836.1624569432,-7365.137311877996,-2078.2537988048593,-135.3728849552257,0.0,-0.001092111338565157,0.0
186,93.0,-1868535.4197734848,6504851.961706023,1186768.1114616594,-7363.989376713832,-2082.2500561059196,-136.10197621783047,0.0,-0.0010921123600072015,0.0
187,93.5,-1872216.8397407546,6503808.838764286,1186699.6959421763,-7362.83918130334,-2086.2456675796298,-136.8310245398561,0.0,-0.0010921133814473251,0.0
188,94.0,-1875897.683480319,6502763.718340145,1186630.9159200792,-7361.686726016639,-2090.2406319641464,-137.5600296908532,0.0,-0.0010921144028855146,0.0
189,94.5,-1879577.9498624254,6501716.600757779,1186561.771417069,-7360.532011224598,-2094.2349479978516,-138.2889914403886,0.0,-0.0010921154243217557,0.0
190,95.0,-1883257.637757507,6500667.4863419905,1186492.2624549614,-7359.37503729884,-2098.228614419353,-139.0179095580451,0.0,-0.0010921164457560336,0.0
191,95.5,-1886936.7460361826,6499616.375418219,1186422.389055688,-7358.215804611741,-2102.221629967485,-139.7467838134218,0.0,-0.0010921174671883341,0.0
192,96.0,-1890615.2735692582,6498563.26831253,1186352.1512412946,-7357.05431353643,-2106.2139933813082,-140.47561397613418,0.0,-0.0010921184886186464,0.0
193,96.5,-1894293.2192277266,6497508.165351621,1186281.549033943,-7355.890564446788,-2110.205703400111,-141.20439981581404,0.0,-0.0010921195100469523,0.0
194,97.0,-1897970.5818827676,6496451.066862821,1186210.58245591,-7354.724557717449,-2114.1967587634085,-141.93314110210972,0.0,-0.0010921205314732402,0.0
195,97.5,-1901647.360405749,6495391.973174087,1186139.2515295872,-7353.556293723799,-2118.1871582109447,-142.66183760468607,0.0,-0.0010921215528974944,0.0
196,98.0,-1905323.5536682266,6494330.884614007,1186067.5562774818,-7352.385772841976,-2122.1769004826915,-143.3904890932247,0.0,-0.0010921225743197043,0.0
197,98.5,-1908999.1605419447,6493267.801511799,1185995.496722216,-7351.21299544887,-2126.1659843188504,-144.11909533742386,0.0,-0.0010921235957398522,0.0
198,99.0,-1912674.1798988362,6492202.72419731,1185923.0728865268,-7350.037961922124,-2130.154408459852,-144.8476561069987,0.0,-0.0010921246171579262,0.0
199,99.5,-1916348.6106110236,6491135.653001019,1185850.284793267,-7348.86067264013,-2134.1421716463574,-145.57617117168127,0.0,-0.001092125638573912,0.0
200,100.0,-1920022.4515508185,6490066.588254031,1185777.132465404,-7347.681127982035,-2138.129272619257,-146.3046403012206,0.0,-0.001092126659987795,0.0
201,100.5,-1923695.701590723,6488995.5302880835,1185703.6159260205,-7346.4993283277345,-2142.115710119673,-147.0330632653828,0.0,-0.0010921276813995612,0.0
202,101.0,-1927368.3596034287,6487922.479435542,1185629.7351983145,-7345.315274057876,-2146.1014828889593,-147.76143983395116,0.0,-0.0010921287028091973,0.0
203,101.5,-1931040.4244618188,6486847.4360294,1185555.4903055988,-7344.128965553859,-2150.0865896687,-148.48976977672623,0.0,-0.0010921297242166901,0.0
204,102.0,-1934711.895038967,6485770.400403283,1185480.8812713013,-7342.940403197833,-2154.071029200713,-149.2180528635259,0.0,-0.0010921307456220242,0.0
205,102.5,-1938382.7702081385,6484691.372891443,1185405.908118965,-7341.749587372698,-2158.054800227048,-149.94628886418548,0.0,-0.001092131767025186,0.0
206,103.0,-1942053.0488427908,6483610.353828762,1185330.5708722484,-7340.556518462106,-2162.037901489988,-150.67447754855775,0.0,-0.0010921327884261625,0.0
207,103.5,-1945722.729816573,6482527.34355075,1185254.8695549243,-7339.361196850458,-2166.0203317320506,-151.4026186865131,0.0,-0.0010921338098249375,0.0
208,104.0,-1949391.8120033268,6481442.342393547,1185178.804190881,-7338.163622922906,-2170.0020896959863,-152.13071204793968,0.0,-0.0010921348312214999,0.0
209,104.5,-1953060.2942770876,6480355.350693921,1185102.3748041221,-7336.963797065352,-2173.983174124781,-152.8587574027433,0.0,-0.0010921358526158338,0.0
210,105.0,-1956728.175512083,6479266.368789266,1185025.581418766,-7335.761719664448,-2177.9635837616543,-153.58675452084762,0.0,-0.0010921368740079247,0.0
211,105.5,-1960395.4545827354,6478175.397017607,1184948.4240590455,-7334.557391107595,-2181.943317350063,-154.3147031721943,0.0,-0.0010921378953977607,0.0
212,106.0,-1964062.1303636606,6477082.435717599,1184870.9027493095,-7333.350811782945,-2185.9223736336985,-155.042603126743,0.0,-0.0010921389167853274,0.0
213,106.5,-1967728.201729669,6475987.485228519,1184793.0175140214,-7332.141982079399,-2189.9007513564898,-155.77045415447142,0.0,-0.0010921399381706091,0.0
214,107.0,-1971393.667555766,6474890.545890276,1184714.7683777595,-7330.930902386607,-2193.878449262602,-156.49825602537553,0.0,-0.0010921409595535947,0.0
215,107.5,-1975058.5267171517,6473791.618043408,1184636.1553652172,-7329.717573094969,-2197.855466096437,-157.22600850946952,0.0,-0.0010921419809342672,0.0
216,108.0,-1978722.7780892225,6472690.702029077,1184557.178501203,-7328.501994595633,-2201.8318006026357,-157.95371137678595,0.0,-0.0010921430023126148,0.0
217,108.5,-1982386.4205475703,6471587.798189076,1184477.83781064,-7327.284167280496,-2205.8074515260764,-158.6813643973758,0.0,-0.0010921440236886218,0.0
218,109.0,-1986049.4529679834,6470482.906865822,1184398.1333185667,-7326.064091542205,-2209.7824176118766,-159.40896734130862,0.0,-0.0010921450450622778,0.0
219,109.5,-1989711.8742264467,6469376.028402363,1184318.0650501365,-7324.841767774154,-2213.7566976053927,-160.13651997867257,0.0,-0.0010921460664335646,0.0
220,110.0,-1993373.6831991423,6468267.163142371,1184237.6330306176,-7323.6171963704855,-2217.7302902522206,-160.86402207957443,0.0,-0.00109214708780247,0.0
221,110.5,-1997034.8787624496,6467156.311430147,1184156.8372853932,-7322.390377726091,-2221.7031942981966,-161.59147341413984,0.0,-0.0010921481091689814,0.0
222,111.0,-2000695.4597929462,6466043.473610618,1184075.6778399611,-7321.161312236611,-2225.6754084893973,-162.3188737525133,0.0,-0.0010921491305330828,0.0
223,111.5,-2004355.4251674074,6464928.65002934,1183994.1547199346,-7319.930000298431,-2229.6469315721406,-163.0462228648582,0.0,-0.001092150151894761,0.0
224,112.0,-2008014.7737628073,6463811.841032492,1183912.2679510415,-7318.696442308687,-2233.6177622929854,-163.77352052135703,0.0,-0.0010921511732540027,0.0
225,112.5,-2011673.504456319,6462693.046966882,1183830.0175591246,-7317.460638665262,-2237.5878993987326,-164.50076649221137,0.0,-0.001092152194610792,0.0
226,113.0,-2015331.6161253147,6461572.268179946,1183747.4035701419,-7316.222589766785,-2241.557341636426,-165.227960547642,0.0,-0.001092153215965118,0.0
227,113.5,-2018989.1076473668,6460449.505019741,1183664.4260101656,-7314.982296012634,-2245.526087753352,-165.95510245788898,0.0,-0.0010921542373169646,0.0
228,114.0,-2022645.977900247,6459324.757834956,1183581.0849053834,-7313.739757802932,-2249.49413649704,-166.68219199321177,0.0,-0.001092155258666319,0.0
229,114.5,-2026302.2257619284,6458198.026974903,1183497.3802820977,-7312.494975538552,-2253.4614866152633,-167.4092289238893,0.0,-0.0010921562800131671,0.0
230,115.0,-2029957.8501105837,6457069.312789522,1183413.3121667255,-7311.247949621112,-2257.4281368560396,-168.13621302021997,0.0,-0.0010921573013574935,0.0
231,115.5,-2033612.8498245878,6455938.615629376,1183328.880585799,-7309.998680452975,-2261.3940859676313,-168.8631440525219,0.0,-0.0010921583226992865,0.0
232,116.0,-2037267.2237825166,6454805.935845656,1183244.0855659647,-7308.747168437254,-2265.359332698546,-169.59002179113287,0.0,-0.0010921593440385304,0.0
233,116.5,-2040920.970863148,6453671.273790179,1183158.9271339846,-7307.493413977806,-2269.3238757975364,-170.31684600641043,0.0,-0.0010921603653752123,0.0
234,117.0,-2044574.0899454628,6452534.629815385,1183073.4053167352,-7306.237417479234,-2273.2877140136015,-171.04361646873207,0.0,-0.001092161386709318,0.0
235,117.5,-2048226.5799086436,6451396.00427434,1182987.5201412074,-7304.9791793468885,-2277.2508460959866,-171.77033294849522,0.0,-0.0010921624080408342,0.0
236,118.0,-2051878.4396320765,6450255.397520739,1182901.2716345077,-7303.718699986864,-2281.2132707941846,-172.49699521611737,0.0,-0.0010921634293697452,0.0
237,118.5,-2055529.6679953511,6449112.809908897,1182814.6598238568,-7302.455979806002,-2285.1749868579354,-173.2236030420361,0.0,-0.0010921644506960402,0.0
238,119.0,-2059180.2638782605,6447968.241793757,1182727.6847365901,-7301.1910192118885,-2289.135993037227,-173.9501561967093,0.0,-0.001092165472019702,0.0
239,119.5,-2062830.2261608022,6446821.693530887,1182640.3464001585,-7299.923818612855,-2293.0962880822954,-174.67665445061505,0.0,-0.001092166493340718,0.0
240,120.0,-2066479.5537231779,6445673.165476478,1182552.6448421266,-7298.654378417979,-2297.0558707436253,-175.4030975742519,0.0,-0.0010921675146590758,0.0
241,120.5,-2070128.2454457947,6444522.657987346,1182464.5800901747,-7297.382699037083,-2301.0147397719516,-176.12948533813884,0.0,-0.0010921685359747595,0.0
242,121.0,-2073776.3002092647,6443370.171420933,1182376.152172097,-7296.108780880732,-2304.972893918258,-176.85581751281543,0.0,-0.0010921695572877557,0.0
243,121.5,-2077423.716894406,6442215.706135304,1182287.3611158032,-7294.832624360239,-2308.930331933778,-177.58209386884187,0.0,-0.0010921705785980507,0.0
244,122.0,-2081070.494382242,6441059.262489149,1182198.2069493171,-7293.554229887658,-2312.8870525699967,-178.3083141767991,0.0,-0.0010921715999056305,0.0
245,122.5,-2084716.631554003,6439900.840841782,1182108.6897007776,-7292.273597875791,-2316.8430545786505,-179.0344782072888,0.0,-0.001092172621210482,0.0
246,123.0,-2088362.1272911262,6438740.441553141,1182018.809398438,-7290.990728738181,-2320.798336711726,-179.76058573093366,0.0,-0.001092173642512589,0.0
247,123.5,-2092006.9804752555,6437578.064983787,1181928.5660706665,-7289.705622889116,-2324.752897721463,-180.48663651837725,0.0,-0.0010921746638119399,0.0
248,124.0,-2095651.189988243,6436413.711494905,1181837.9597459459,-7288.418280743628,-2328.706736360353,-181.21263034028425,0.0,-0.001092175685108521,0.0
249,124.5,-2099294.7547121476,6435247.381448305,1181746.9904528735,-7287.128702717494,-2332.659851381141,-181.93856696734048,0.0,-0.0010921767064023175,0.0
250,125.0,-2102937.6735292375,6434079.075206419,1181655.6582201615,-7285.836889227231,-2336.612241536825,-182.664446170253,0.0,-0.0010921777276933155,0.0
251,125.5,-2106579.9453219892,6432908.793132304,1181563.9630766364,-7284.542840690103,-2340.563905580657,-183.39026771975017,0.0,-0.001092178748981501,0.0
252,126.0,-2110221.568973088,6431736.535589639,1181471.9050512398,-7283.246557524114,-2344.5148422661428,-184.11603138658177,0.0,-0.0010921797702668598,0.0
253,126.5,-2113862.543365429,6430562.302942726,1181379.4841730273,-7281.948040148014,-2348.465050347044,-184.84173694151906,0.0,-0.0010921807915493787,0.0
254,127.0,-2117502.8673821166,6429386.095556489,1181286.7004711698,-7280.647288981293,-2352.414528577376,-185.56738415535486,0.0,-0.0010921818128290445,0.0
255,127.5,-2121142.5399064654,6428207.913796478,1181193.5539749523,-7279.344304444186,-2356.363275711411,-186.29297279890366,0.0,-0.0010921828341058416,0.0
256,128.0,-2124781.5598220006,6427027.758028863,1181100.0447137747,-7278.039086957668,-2360.311290503677,-187.01850264300165,0.0,-0.0010921838553797582,0.0
257,128.5,-2128419.9260124583,6425845.628620438,1181006.172717151,-7276.7316369434575,-2364.258571708958,-187.74397345850693,0.0,-0.0010921848766507786,0.0
